ticket_id,account_id,subject,priority,status,created_at,resolved_at,category
TKT-27b49729,ACC-325,Export file corrupted,medium,in_progress,2025-07-05T14:00:00,,bug
TKT-65f4f143,ACC-326,Export file corrupted,critical,resolved,2025-05-18T14:00:00,2025-05-23T06:00:00,bug
TKT-b4598e50,ACC-326,Team training request,critical,resolved,2025-05-29T14:00:00,2025-06-02T02:00:00,onboarding
TKT-949da952,ACC-326,Authentication error,medium,in_progress,2025-05-28T14:00:00,,technical
TKT-133b643b,ACC-326,Incorrect usage metrics,low,open,2025-06-20T14:00:00,,bug
TKT-8a57d80b,ACC-327,Data sync failure,low,resolved,2025-05-29T14:00:00,2025-05-30T22:00:00,technical
TKT-64834436,ACC-327,API v2 access,high,resolved,2025-06-29T14:00:00,2025-06-29T23:00:00,feature_request
TKT-14cfee5c,ACC-327,Export file corrupted,low,open,2025-06-11T14:00:00,,bug
TKT-78ee3810,ACC-328,Incorrect usage metrics,high,open,2025-06-06T14:00:00,,bug
TKT-6b192bbd,ACC-329,Incorrect usage metrics,medium,resolved,2025-06-07T14:00:00,2025-06-12T05:00:00,bug
TKT-1eba1dcf,ACC-329,Incorrect usage metrics,critical,resolved,2025-06-30T14:00:00,2025-07-02T23:00:00,bug
TKT-96956144,ACC-330,Data duplication in reports,high,resolved,2025-05-30T14:00:00,2025-06-06T04:00:00,bug
TKT-6212a176,ACC-330,Incorrect usage metrics,high,in_progress,2025-05-25T14:00:00,,bug
TKT-9a468696,ACC-330,Team training request,medium,in_progress,2025-06-06T14:00:00,,onboarding
TKT-de43eab1,ACC-330,Incorrect usage metrics,medium,resolved,2025-05-02T14:00:00,2025-05-05T05:00:00,bug
TKT-01941396,ACC-330,Documentation question,critical,in_progress,2025-04-30T14:00:00,,onboarding
TKT-56c42acc,ACC-330,Incorrect usage metrics,high,resolved,2025-05-26T14:00:00,2025-05-27T13:00:00,bug
TKT-7c3ebb40,ACC-332,Dashboard not loading,high,resolved,2025-05-13T14:00:00,2025-05-18T22:00:00,bug
TKT-26f0419f,ACC-332,API latency spike,medium,resolved,2025-06-22T14:00:00,2025-06-27T23:00:00,technical
TKT-4b720b55,ACC-333,SSO integration,low,resolved,2025-06-08T14:00:00,2025-06-09T02:00:00,feature_request
TKT-0de5a7ae,ACC-333,Rate limiting issue,medium,open,2025-05-03T14:00:00,,technical
TKT-c6279b5c,ACC-333,API latency spike,medium,open,2025-06-07T14:00:00,,technical
TKT-e371e34d,ACC-334,Custom dashboard request,low,in_progress,2025-06-01T14:00:00,,feature_request
TKT-b2954865,ACC-334,Authentication error,low,resolved,2025-05-30T14:00:00,2025-05-30T21:00:00,technical
TKT-d26f7c1c,ACC-334,Incorrect invoice amount,high,resolved,2025-05-07T14:00:00,2025-05-12T23:00:00,billing
TKT-e376608e,ACC-334,API v2 access,medium,resolved,2025-05-27T14:00:00,2025-05-30T18:00:00,feature_request
TKT-e7dc7e61,ACC-335,Missing overage charges,high,in_progress,2025-05-24T14:00:00,,billing
TKT-d6a82abc,ACC-335,API latency spike,critical,resolved,2025-05-09T14:00:00,2025-05-11T03:00:00,technical
TKT-18b482db,ACC-335,Data sync failure,low,resolved,2025-05-24T14:00:00,2025-05-30T04:00:00,technical
TKT-213b88f6,ACC-335,Migration assistance,medium,open,2025-06-12T14:00:00,,onboarding
TKT-6f4181ee,ACC-336,Incorrect invoice amount,medium,resolved,2025-05-25T14:00:00,2025-05-29T03:00:00,billing
TKT-b827b0fa,ACC-336,Custom dashboard request,critical,resolved,2025-07-05T14:00:00,2025-07-09T05:00:00,feature_request
TKT-07e4f55a,ACC-336,Integration setup help,low,resolved,2025-07-04T14:00:00,2025-07-06T19:00:00,onboarding
TKT-2a69b6b9,ACC-336,Incorrect invoice amount,high,in_progress,2025-06-10T14:00:00,,billing
TKT-032d0d6e,ACC-337,Data sync failure,high,resolved,2025-06-09T14:00:00,2025-06-15T21:00:00,technical
TKT-1fd1e391,ACC-337,Billing cycle question,medium,resolved,2025-06-14T14:00:00,2025-06-20T15:00:00,billing
TKT-ea73ee46,ACC-337,Migration assistance,medium,resolved,2025-05-17T14:00:00,2025-05-20T19:00:00,onboarding
TKT-08e9e2fe,ACC-337,Payment processing issue,high,resolved,2025-05-24T14:00:00,2025-05-29T22:00:00,billing
TKT-37304b01,ACC-338,Migration assistance,low,in_progress,2025-06-26T14:00:00,,onboarding
TKT-4a145b97,ACC-338,Dashboard not loading,medium,resolved,2025-06-11T14:00:00,2025-06-13T21:00:00,bug
TKT-7d7b0487,ACC-340,Rate limiting issue,high,resolved,2025-06-25T14:00:00,2025-07-02T03:00:00,technical
TKT-7abc6ed8,ACC-340,Data sync failure,critical,resolved,2025-05-07T14:00:00,2025-05-13T00:00:00,technical
TKT-719c5491,ACC-340,API latency spike,medium,resolved,2025-05-30T14:00:00,2025-06-04T08:00:00,technical
TKT-2431bd52,ACC-340,Data duplication in reports,high,resolved,2025-07-10T14:00:00,2025-07-12T10:00:00,bug
TKT-08d34459,ACC-342,API v2 access,medium,in_progress,2025-06-14T14:00:00,,feature_request
TKT-b24007a5,ACC-342,Billing cycle question,medium,resolved,2025-06-15T14:00:00,2025-06-16T07:00:00,billing
TKT-8afb49fe,ACC-342,Incorrect invoice amount,high,open,2025-05-05T14:00:00,,billing
TKT-f7c78351,ACC-343,Data sync failure,low,resolved,2025-06-06T14:00:00,2025-06-12T20:00:00,technical
TKT-f862b43a,ACC-343,Missing overage charges,high,resolved,2025-05-26T14:00:00,2025-05-30T04:00:00,billing
TKT-5eb05426,ACC-343,Authentication error,high,open,2025-05-30T14:00:00,,technical
TKT-57ad6f5c,ACC-344,Bulk export capability,medium,resolved,2025-06-22T14:00:00,2025-06-24T17:00:00,feature_request
TKT-6949db09,ACC-344,Export file corrupted,high,resolved,2025-05-12T14:00:00,2025-05-16T09:00:00,bug
TKT-e19f9da2,ACC-345,Billing cycle question,high,resolved,2025-06-22T14:00:00,2025-06-24T06:00:00,billing
TKT-ad142ea3,ACC-345,Incorrect usage metrics,high,resolved,2025-06-27T14:00:00,2025-06-29T10:00:00,bug
TKT-b5633480,ACC-345,Data sync failure,critical,resolved,2025-05-31T14:00:00,2025-06-07T10:00:00,technical
TKT-6cdbbca8,ACC-345,Incorrect invoice amount,critical,resolved,2025-07-04T14:00:00,2025-07-08T02:00:00,billing
TKT-456ceb9d,ACC-345,Dashboard not loading,high,resolved,2025-05-15T14:00:00,2025-05-20T16:00:00,bug
TKT-a2c31c52,ACC-345,Rate limiting issue,medium,open,2025-05-28T14:00:00,,technical
TKT-18b9e883,ACC-345,Dashboard not loading,critical,resolved,2025-06-12T14:00:00,2025-06-15T13:00:00,bug
TKT-c39da0c7,ACC-345,Data duplication in reports,medium,in_progress,2025-06-14T14:00:00,,bug
TKT-5a5b495d,ACC-345,Billing cycle question,medium,in_progress,2025-05-09T14:00:00,,billing
TKT-95aee1d7,ACC-346,API latency spike,low,open,2025-07-01T14:00:00,,technical
TKT-f6bec475,ACC-346,API latency spike,high,open,2025-05-08T14:00:00,,technical
TKT-e0100a31,ACC-346,Bulk export capability,low,resolved,2025-05-29T14:00:00,2025-06-05T03:00:00,feature_request
TKT-f941208c,ACC-347,Billing cycle question,low,resolved,2025-06-12T14:00:00,2025-06-17T18:00:00,billing
TKT-b179064d,ACC-347,Team training request,critical,open,2025-05-27T14:00:00,,onboarding
TKT-a67f60a2,ACC-347,Authentication error,high,resolved,2025-06-08T14:00:00,2025-06-10T10:00:00,technical
TKT-33840f9a,ACC-347,Custom dashboard request,high,resolved,2025-06-28T14:00:00,2025-07-02T12:00:00,feature_request
TKT-611ead24,ACC-348,Export file corrupted,medium,resolved,2025-04-30T14:00:00,2025-05-04T17:00:00,bug
TKT-1bcd3c6a,ACC-348,Missing overage charges,high,resolved,2025-06-01T14:00:00,2025-06-06T08:00:00,billing
TKT-723469ab,ACC-348,Dashboard not loading,medium,open,2025-05-17T14:00:00,,bug
TKT-988e72f7,ACC-348,Data duplication in reports,medium,resolved,2025-06-01T14:00:00,2025-06-07T11:00:00,bug
TKT-23cb8122,ACC-349,Incorrect usage metrics,medium,resolved,2025-06-15T14:00:00,2025-06-22T08:00:00,bug
TKT-3020e0ac,ACC-349,Data sync failure,critical,resolved,2025-04-28T14:00:00,2025-05-01T02:00:00,technical
TKT-c6e65daa,ACC-350,Bulk export capability,medium,resolved,2025-05-16T14:00:00,2025-05-20T09:00:00,feature_request
TKT-048d3e04,ACC-350,Data sync failure,low,resolved,2025-07-09T14:00:00,2025-07-12T14:00:00,technical
TKT-174ad017,ACC-350,Dashboard not loading,medium,in_progress,2025-05-16T14:00:00,,bug
TKT-1ca348b9,ACC-350,Integration setup help,medium,in_progress,2025-06-26T14:00:00,,onboarding
TKT-b705d2c1,ACC-352,SSO integration,medium,resolved,2025-06-05T14:00:00,2025-06-09T04:00:00,feature_request
TKT-345b5268,ACC-352,API latency spike,medium,resolved,2025-06-09T14:00:00,2025-06-15T11:00:00,technical
TKT-20b2bd98,ACC-353,API v2 access,low,resolved,2025-06-16T14:00:00,2025-06-22T18:00:00,feature_request
TKT-939c3a95,ACC-353,Incorrect invoice amount,low,open,2025-04-28T14:00:00,,billing
TKT-6e0b0cbf,ACC-353,Authentication error,medium,resolved,2025-07-05T14:00:00,2025-07-06T21:00:00,technical
TKT-3bea51e5,ACC-354,Export file corrupted,critical,resolved,2025-06-03T14:00:00,2025-06-04T14:00:00,bug
TKT-a1041e69,ACC-354,Incorrect usage metrics,medium,resolved,2025-07-06T14:00:00,2025-07-11T09:00:00,bug
TKT-94913424,ACC-356,Documentation question,low,open,2025-05-19T14:00:00,,onboarding
TKT-180871e3,ACC-356,Missing overage charges,medium,resolved,2025-06-27T14:00:00,2025-07-01T05:00:00,billing
TKT-3184954b,ACC-356,Dashboard not loading,medium,resolved,2025-07-08T14:00:00,2025-07-11T04:00:00,bug
TKT-cfc31116,ACC-357,Authentication error,medium,in_progress,2025-06-16T14:00:00,,technical
TKT-2c8f925e,ACC-357,Incorrect invoice amount,low,in_progress,2025-05-18T14:00:00,,billing
TKT-51fbea0a,ACC-357,Custom dashboard request,high,resolved,2025-06-20T14:00:00,2025-06-26T00:00:00,feature_request
TKT-88d749c3,ACC-358,Rate limiting issue,medium,open,2025-06-05T14:00:00,,technical
TKT-92702ec9,ACC-358,Payment processing issue,low,resolved,2025-07-06T14:00:00,2025-07-09T03:00:00,billing
TKT-eab1cd3e,ACC-358,Dashboard not loading,medium,resolved,2025-06-19T14:00:00,2025-06-24T18:00:00,bug
TKT-5d8cbbb7,ACC-358,Export file corrupted,high,resolved,2025-04-26T14:00:00,2025-04-30T07:00:00,bug
TKT-4f72761b,ACC-359,Team training request,medium,in_progress,2025-04-27T14:00:00,,onboarding
TKT-f4ad361a,ACC-359,Payment processing issue,critical,resolved,2025-05-21T14:00:00,2025-05-23T18:00:00,billing
TKT-523edb87,ACC-359,Data duplication in reports,medium,resolved,2025-06-23T14:00:00,2025-06-29T19:00:00,bug
TKT-eeb2605a,ACC-360,Migration assistance,medium,resolved,2025-05-05T14:00:00,2025-05-09T08:00:00,onboarding
TKT-17a94c5e,ACC-360,Rate limiting issue,low,resolved,2025-06-18T14:00:00,2025-06-25T13:00:00,technical
TKT-24661ca3,ACC-360,Export file corrupted,medium,resolved,2025-05-17T14:00:00,2025-05-21T07:00:00,bug
TKT-83e0c8b1,ACC-363,Data sync failure,high,resolved,2025-06-20T14:00:00,2025-06-24T07:00:00,technical
TKT-c0dc29ce,ACC-363,Custom dashboard request,medium,resolved,2025-06-05T14:00:00,2025-06-05T16:00:00,feature_request
TKT-a1741a2e,ACC-363,Authentication error,low,resolved,2025-06-25T14:00:00,2025-06-30T08:00:00,technical
TKT-2ca367e2,ACC-363,Incorrect usage metrics,low,open,2025-06-27T14:00:00,,bug
TKT-8bd87fc3,ACC-367,Custom dashboard request,medium,in_progress,2025-05-03T14:00:00,,feature_request
TKT-b2e9425c,ACC-368,Authentication error,medium,resolved,2025-05-18T14:00:00,2025-05-23T01:00:00,technical
TKT-0210c49c,ACC-368,Data duplication in reports,medium,open,2025-06-05T14:00:00,,bug
TKT-afb0cfe7,ACC-369,Migration assistance,medium,resolved,2025-06-17T14:00:00,2025-06-19T00:00:00,onboarding
TKT-5458c3b4,ACC-370,Rate limiting issue,high,resolved,2025-07-08T14:00:00,2025-07-11T18:00:00,technical
TKT-be17ce4d,ACC-370,Rate limiting issue,high,resolved,2025-06-23T14:00:00,2025-06-24T05:00:00,technical
TKT-682fdb34,ACC-373,SSO integration,high,resolved,2025-05-14T14:00:00,2025-05-17T16:00:00,feature_request
TKT-044b3aa0,ACC-373,Rate limiting issue,high,resolved,2025-06-26T14:00:00,2025-07-01T18:00:00,technical
TKT-2727ab1f,ACC-374,Rate limiting issue,low,open,2025-07-01T14:00:00,,technical
TKT-a1f3ce3a,ACC-374,Documentation question,low,open,2025-06-09T14:00:00,,onboarding
TKT-6da8cd5b,ACC-374,Payment processing issue,medium,in_progress,2025-05-17T14:00:00,,billing
TKT-a141c80a,ACC-375,API v2 access,low,open,2025-05-12T14:00:00,,feature_request
TKT-329017c9,ACC-375,Rate limiting issue,medium,resolved,2025-05-18T14:00:00,2025-05-23T01:00:00,technical
TKT-4610af53,ACC-375,API v2 access,high,open,2025-06-29T14:00:00,,feature_request
TKT-addc1c7d,ACC-376,Export file corrupted,low,resolved,2025-05-28T14:00:00,2025-05-31T12:00:00,bug
TKT-1b73b824,ACC-376,Bulk export capability,low,in_progress,2025-05-17T14:00:00,,feature_request
TKT-2e228434,ACC-376,Incorrect invoice amount,low,resolved,2025-07-10T14:00:00,2025-07-13T10:00:00,billing
TKT-5ba0f0d9,ACC-376,Incorrect usage metrics,high,resolved,2025-05-05T14:00:00,2025-05-06T06:00:00,bug
TKT-0c10bbdd,ACC-377,Team training request,medium,resolved,2025-05-30T14:00:00,2025-06-06T07:00:00,onboarding
TKT-14716893,ACC-377,Team training request,medium,resolved,2025-04-27T14:00:00,2025-05-02T03:00:00,onboarding
TKT-28ee4a91,ACC-377,API latency spike,medium,in_progress,2025-05-14T14:00:00,,technical
TKT-7fa36b24,ACC-377,Incorrect usage metrics,critical,open,2025-06-08T14:00:00,,bug
TKT-30853e7a,ACC-377,API latency spike,medium,resolved,2025-06-26T14:00:00,2025-06-30T14:00:00,technical
TKT-010f392c,ACC-377,Rate limiting issue,high,resolved,2025-06-23T14:00:00,2025-06-29T20:00:00,technical
TKT-64a37186,ACC-377,Migration assistance,high,resolved,2025-05-23T14:00:00,2025-05-29T06:00:00,onboarding
TKT-e6243a50,ACC-377,Documentation question,high,open,2025-06-26T14:00:00,,onboarding
TKT-89ccca09,ACC-377,Migration assistance,high,resolved,2025-06-24T14:00:00,2025-06-25T18:00:00,onboarding
TKT-7cead675,ACC-378,API latency spike,medium,resolved,2025-05-17T14:00:00,2025-05-22T00:00:00,technical
TKT-6af4f111,ACC-378,Rate limiting issue,high,in_progress,2025-07-02T14:00:00,,technical
TKT-288e7909,ACC-378,Authentication error,medium,open,2025-05-03T14:00:00,,technical
TKT-12560c2f,ACC-378,Export file corrupted,high,resolved,2025-06-06T14:00:00,2025-06-09T07:00:00,bug
TKT-c356c541,ACC-379,Payment processing issue,low,resolved,2025-06-27T14:00:00,2025-07-02T04:00:00,billing
TKT-996c5c88,ACC-381,Incorrect usage metrics,high,resolved,2025-05-17T14:00:00,2025-05-21T03:00:00,bug
TKT-ef791248,ACC-381,Data sync failure,medium,resolved,2025-06-29T14:00:00,2025-07-05T09:00:00,technical
TKT-6f74b338,ACC-382,Documentation question,low,in_progress,2025-05-07T14:00:00,,onboarding
TKT-975494ee,ACC-382,Data sync failure,medium,resolved,2025-07-09T14:00:00,2025-07-10T06:00:00,technical
TKT-4288a329,ACC-382,Team training request,medium,resolved,2025-06-11T14:00:00,2025-06-13T04:00:00,onboarding
TKT-b5c07755,ACC-382,Authentication error,low,resolved,2025-05-19T14:00:00,2025-05-21T12:00:00,technical
TKT-bbb727a5,ACC-388,API latency spike,critical,resolved,2025-05-21T14:00:00,2025-05-28T08:00:00,technical
TKT-2a7ea669,ACC-388,Data sync failure,high,resolved,2025-06-27T14:00:00,2025-06-28T06:00:00,technical
TKT-62c83d82,ACC-388,Incorrect invoice amount,critical,resolved,2025-06-09T14:00:00,2025-06-11T18:00:00,billing
TKT-ae55af38,ACC-388,Billing cycle question,medium,resolved,2025-07-09T14:00:00,2025-07-09T23:00:00,billing
TKT-d46fbc82,ACC-388,Rate limiting issue,high,in_progress,2025-05-29T14:00:00,,technical
TKT-e49cf57f,ACC-388,Incorrect invoice amount,critical,resolved,2025-04-29T14:00:00,2025-04-29T23:00:00,billing
TKT-05ac0a3a,ACC-388,Missing overage charges,high,resolved,2025-06-17T14:00:00,2025-06-24T04:00:00,billing
TKT-74fa00a0,ACC-388,Data sync failure,medium,open,2025-07-05T14:00:00,,technical
TKT-56f53958,ACC-388,Authentication error,medium,open,2025-05-18T14:00:00,,technical
TKT-9097d3c9,ACC-389,Data duplication in reports,medium,resolved,2025-04-30T14:00:00,2025-05-07T09:00:00,bug
TKT-73f249f2,ACC-389,Incorrect usage metrics,medium,resolved,2025-05-23T14:00:00,2025-05-28T09:00:00,bug
TKT-bb8a2904,ACC-389,Data sync failure,medium,open,2025-05-07T14:00:00,,technical
TKT-898b1d88,ACC-389,Payment processing issue,critical,open,2025-07-10T14:00:00,,billing
TKT-5c29d7f9,ACC-390,Migration assistance,medium,resolved,2025-06-12T14:00:00,2025-06-14T09:00:00,onboarding
TKT-65d953ad,ACC-390,Data duplication in reports,critical,resolved,2025-06-04T14:00:00,2025-06-10T20:00:00,bug
TKT-61b9d3a8,ACC-391,Incorrect usage metrics,high,resolved,2025-06-28T14:00:00,2025-07-04T14:00:00,bug
TKT-e907f2b5,ACC-391,Data duplication in reports,medium,resolved,2025-06-26T14:00:00,2025-07-03T01:00:00,bug
TKT-44a1681a,ACC-391,Data sync failure,low,in_progress,2025-06-11T14:00:00,,technical
TKT-736998d4,ACC-391,API v2 access,high,resolved,2025-06-05T14:00:00,2025-06-07T22:00:00,feature_request
TKT-396a4607,ACC-392,Payment processing issue,medium,in_progress,2025-06-03T14:00:00,,billing
TKT-bcce8b1e,ACC-392,Custom dashboard request,medium,in_progress,2025-05-24T14:00:00,,feature_request
TKT-2444bf16,ACC-393,SSO integration,low,resolved,2025-05-16T14:00:00,2025-05-18T00:00:00,feature_request
TKT-cc7a4a07,ACC-393,Team training request,medium,in_progress,2025-07-07T14:00:00,,onboarding
TKT-2ba90cbe,ACC-393,Team training request,high,resolved,2025-06-09T14:00:00,2025-06-13T10:00:00,onboarding
TKT-09f27cae,ACC-394,Authentication error,medium,resolved,2025-07-01T14:00:00,2025-07-07T03:00:00,technical
TKT-95c3a84b,ACC-394,Migration assistance,medium,resolved,2025-05-26T14:00:00,2025-05-29T13:00:00,onboarding
TKT-49752306,ACC-394,Data duplication in reports,medium,in_progress,2025-06-14T14:00:00,,bug
TKT-ff2be872,ACC-398,Dashboard not loading,critical,resolved,2025-07-02T14:00:00,2025-07-02T18:00:00,bug
TKT-22bfc46c,ACC-398,Bulk export capability,medium,in_progress,2025-05-05T14:00:00,,feature_request
TKT-cfd5cd0b,ACC-398,Documentation question,high,resolved,2025-05-13T14:00:00,2025-05-19T06:00:00,onboarding
TKT-bfbc7fd3,ACC-398,Migration assistance,high,resolved,2025-04-27T14:00:00,2025-05-03T04:00:00,onboarding
TKT-97dd6260,ACC-400,API v2 access,low,resolved,2025-05-03T14:00:00,2025-05-05T18:00:00,feature_request
TKT-6808861e,ACC-400,Incorrect usage metrics,high,open,2025-04-28T14:00:00,,bug
TKT-32940a88,ACC-404,SSO integration,medium,resolved,2025-05-27T14:00:00,2025-05-27T16:00:00,feature_request
TKT-3e903c52,ACC-404,Payment processing issue,critical,resolved,2025-05-08T14:00:00,2025-05-12T15:00:00,billing
TKT-899e907f,ACC-404,Authentication error,medium,open,2025-06-06T14:00:00,,technical
TKT-114acf28,ACC-404,Data duplication in reports,medium,resolved,2025-07-03T14:00:00,2025-07-10T13:00:00,bug
TKT-5295b79a,ACC-405,API latency spike,medium,open,2025-06-13T14:00:00,,technical
TKT-dbfba0f1,ACC-405,Billing cycle question,high,resolved,2025-04-28T14:00:00,2025-05-02T22:00:00,billing
TKT-de89b165,ACC-405,API v2 access,low,resolved,2025-06-11T14:00:00,2025-06-14T19:00:00,feature_request
TKT-0aa9ab85,ACC-405,Integration setup help,high,resolved,2025-06-20T14:00:00,2025-06-24T10:00:00,onboarding
TKT-51bc6a50,ACC-407,Incorrect usage metrics,low,resolved,2025-05-18T14:00:00,2025-05-24T19:00:00,bug
TKT-e2dad21d,ACC-407,Data sync failure,medium,in_progress,2025-06-29T14:00:00,,technical
TKT-d16632d7,ACC-408,Export file corrupted,low,in_progress,2025-05-05T14:00:00,,bug
TKT-ed0f624b,ACC-408,Missing overage charges,high,resolved,2025-05-26T14:00:00,2025-06-01T17:00:00,billing
TKT-9cbf2ba7,ACC-410,SSO integration,medium,resolved,2025-06-04T14:00:00,2025-06-08T07:00:00,feature_request
TKT-452a8ec0,ACC-410,Integration setup help,high,open,2025-05-10T14:00:00,,onboarding
TKT-682533cb,ACC-410,Dashboard not loading,medium,in_progress,2025-05-29T14:00:00,,bug
TKT-626a984b,ACC-411,Billing cycle question,low,open,2025-05-13T14:00:00,,billing
TKT-83180d03,ACC-411,Export file corrupted,low,resolved,2025-07-08T14:00:00,2025-07-13T05:00:00,bug
TKT-75314de9,ACC-411,Rate limiting issue,high,resolved,2025-06-07T14:00:00,2025-06-12T00:00:00,technical
TKT-f95e23ca,ACC-411,Incorrect invoice amount,low,open,2025-05-27T14:00:00,,billing
TKT-9a5d07ec,ACC-412,Documentation question,low,open,2025-06-19T14:00:00,,onboarding
TKT-8a626442,ACC-412,Migration assistance,low,resolved,2025-07-05T14:00:00,2025-07-07T10:00:00,onboarding
TKT-5f8cb2e7,ACC-412,Incorrect invoice amount,high,resolved,2025-06-16T14:00:00,2025-06-22T07:00:00,billing
TKT-3013b45e,ACC-413,Data sync failure,low,resolved,2025-06-27T14:00:00,2025-07-02T11:00:00,technical
TKT-9023c64e,ACC-415,Integration setup help,low,in_progress,2025-05-31T14:00:00,,onboarding
TKT-577411f6,ACC-415,API latency spike,low,resolved,2025-05-03T14:00:00,2025-05-10T02:00:00,technical
TKT-fdeef581,ACC-415,Incorrect usage metrics,medium,resolved,2025-06-19T14:00:00,2025-06-23T19:00:00,bug
TKT-1b536b7f,ACC-416,Team training request,medium,in_progress,2025-06-20T14:00:00,,onboarding
TKT-c0232529,ACC-417,API latency spike,high,resolved,2025-05-07T14:00:00,2025-05-13T01:00:00,technical
TKT-d96b9842,ACC-417,SSO integration,low,resolved,2025-06-25T14:00:00,2025-06-26T14:00:00,feature_request
TKT-5608880f,ACC-417,API latency spike,medium,resolved,2025-05-30T14:00:00,2025-06-02T00:00:00,technical
TKT-ebac26da,ACC-417,Missing overage charges,medium,resolved,2025-07-06T14:00:00,2025-07-12T03:00:00,billing
TKT-2a5c563d,ACC-418,Team training request,low,resolved,2025-07-08T14:00:00,2025-07-10T19:00:00,onboarding
TKT-268630b6,ACC-418,Dashboard not loading,critical,open,2025-05-14T14:00:00,,bug
TKT-6070a27d,ACC-419,Migration assistance,medium,resolved,2025-05-16T14:00:00,2025-05-18T10:00:00,onboarding
TKT-25fcd322,ACC-420,Custom dashboard request,low,resolved,2025-06-22T14:00:00,2025-06-26T12:00:00,feature_request
TKT-780c24e2,ACC-420,Data sync failure,medium,resolved,2025-06-12T14:00:00,2025-06-17T10:00:00,technical
TKT-7d237edd,ACC-421,Migration assistance,high,resolved,2025-05-05T14:00:00,2025-05-07T17:00:00,onboarding
TKT-68187a15,ACC-421,Incorrect invoice amount,medium,resolved,2025-06-16T14:00:00,2025-06-19T11:00:00,billing
TKT-41d8d5ea,ACC-422,Payment processing issue,critical,open,2025-05-15T14:00:00,,billing
TKT-5f6ec6b4,ACC-422,Migration assistance,high,open,2025-06-10T14:00:00,,onboarding
TKT-9d62e9e8,ACC-422,Data duplication in reports,medium,resolved,2025-06-06T14:00:00,2025-06-06T16:00:00,bug
TKT-cfb09c8f,ACC-422,Export file corrupted,medium,resolved,2025-05-08T14:00:00,2025-05-13T23:00:00,bug
TKT-21f27ea2,ACC-423,Team training request,low,resolved,2025-05-15T14:00:00,2025-05-18T00:00:00,onboarding
TKT-a7c830d5,ACC-423,Incorrect invoice amount,low,resolved,2025-06-09T14:00:00,2025-06-12T04:00:00,billing
TKT-ccee1436,ACC-423,Missing overage charges,low,open,2025-05-01T14:00:00,,billing
TKT-a373242c,ACC-424,Integration setup help,medium,resolved,2025-07-05T14:00:00,2025-07-10T02:00:00,onboarding
TKT-57db3d6e,ACC-424,Authentication error,medium,resolved,2025-05-12T14:00:00,2025-05-15T17:00:00,technical
TKT-e14ba6c6,ACC-424,Rate limiting issue,high,open,2025-05-02T14:00:00,,technical
TKT-29b98b89,ACC-424,Documentation question,critical,resolved,2025-05-14T14:00:00,2025-05-15T15:00:00,onboarding
TKT-518913a2,ACC-424,Migration assistance,high,resolved,2025-06-08T14:00:00,2025-06-15T12:00:00,onboarding
TKT-ce40839d,ACC-424,Documentation question,critical,resolved,2025-06-18T14:00:00,2025-06-20T03:00:00,onboarding
TKT-b4df2b69,ACC-424,Rate limiting issue,high,resolved,2025-05-12T14:00:00,2025-05-19T06:00:00,technical
TKT-62a3f2f5,ACC-424,Team training request,medium,resolved,2025-06-14T14:00:00,2025-06-19T07:00:00,onboarding
TKT-75d00379,ACC-426,Custom dashboard request,medium,resolved,2025-05-21T14:00:00,2025-05-24T15:00:00,feature_request
TKT-51b49b57,ACC-427,SSO integration,medium,resolved,2025-05-02T14:00:00,2025-05-04T18:00:00,feature_request
TKT-017b8e71,ACC-428,API latency spike,medium,resolved,2025-06-10T14:00:00,2025-06-11T13:00:00,technical
TKT-45eaa9c3,ACC-428,Rate limiting issue,low,resolved,2025-04-30T14:00:00,2025-05-05T02:00:00,technical
TKT-08d0baaa,ACC-429,Billing cycle question,low,resolved,2025-05-15T14:00:00,2025-05-20T01:00:00,billing
TKT-3a86f509,ACC-429,Missing overage charges,critical,resolved,2025-05-31T14:00:00,2025-06-03T10:00:00,billing
TKT-b2dbbee1,ACC-429,Incorrect invoice amount,high,resolved,2025-06-17T14:00:00,2025-06-21T03:00:00,billing
TKT-f3eabf41,ACC-429,Data sync failure,high,resolved,2025-06-23T14:00:00,2025-06-25T08:00:00,technical
TKT-35bd1871,ACC-431,Missing overage charges,high,resolved,2025-06-22T14:00:00,2025-06-26T12:00:00,billing
TKT-080de736,ACC-431,Billing cycle question,high,resolved,2025-05-18T14:00:00,2025-05-24T02:00:00,billing
TKT-eca26702,ACC-431,Rate limiting issue,high,open,2025-06-08T14:00:00,,technical
TKT-88ce7953,ACC-431,Payment processing issue,high,in_progress,2025-06-17T14:00:00,,billing
TKT-20c3a73f,ACC-431,Payment processing issue,high,resolved,2025-05-15T14:00:00,2025-05-20T01:00:00,billing
TKT-ac22336c,ACC-431,Export file corrupted,medium,in_progress,2025-06-16T14:00:00,,bug
TKT-75f35934,ACC-431,Dashboard not loading,medium,resolved,2025-06-29T14:00:00,2025-07-02T02:00:00,bug
TKT-c79776e7,ACC-431,Data duplication in reports,medium,resolved,2025-06-21T14:00:00,2025-06-26T00:00:00,bug
TKT-a0dc896f,ACC-432,SSO integration,medium,resolved,2025-05-30T14:00:00,2025-05-30T22:00:00,feature_request
TKT-431fe39e,ACC-432,Billing cycle question,medium,resolved,2025-06-12T14:00:00,2025-06-16T12:00:00,billing
TKT-e5f71f3c,ACC-432,Data duplication in reports,medium,resolved,2025-07-06T14:00:00,2025-07-09T21:00:00,bug
